date,min,max,median,q1,q3,stdev,count
2022-08-23T00:00:00.000Z,0.5,2.87,1.5,1.17,1.77,0.427,503
2022-08-24T00:00:00.000Z,0.2,3.9,1,0.5,1.5,0.602,469
2022-08-25T00:00:00.000Z,0.4,5.09,0.98,0.7,1.47,0.668,507
2022-08-26T00:00:00.000Z,1.2,7.13,1.9,1.6,3.01,1.393,540
2022-08-27T00:00:00.000Z,1.12,12.13,7.9,7.23,8.4,2.236,538
2022-08-28T00:00:00.000Z,0.27,2.4,0.9,0.6,1.33,0.478,532
2022-08-29T00:00:00.000Z,0.1,1.23,0.4,0.25,0.67,0.26,525
2022-08-30T00:00:00.000Z,0.17,3.9,0.4,0.3,0.5,0.28,530
2022-08-31T00:00:00.000Z,0.1,5.27,0.4,0.3,0.6,0.374,524
2022-09-01T00:00:00.000Z,0.03,3.8,0.4,0.3,0.56,0.351,471
2022-09-02T00:00:00.000Z,0.1,3.47,0.3,0.2,0.6,0.422,472
2022-09-03T00:00:00.000Z,0.2,5.73,0.9,0.5,1.12,0.643,392
2022-09-04T00:00:00.000Z,0.17,2.13,0.9,0.4,1.3,0.512,239
2022-09-05T00:00:00.000Z,0.2,1.9,1,0.5,1.2,0.383,347
2022-09-06T00:00:00.000Z,0.4,3.23,0.9,0.7,1.2,0.414,533
2022-09-07T00:00:00.000Z,0,2.8,0.33,0.2,1,0.485,492
2022-09-08T00:00:00.000Z,0.23,2.2,0.6,0.43,0.8,0.262,367
2022-09-09T00:00:00.000Z,0.2,2.23,0.7,0.5,1.1,0.468,508
2022-09-10T00:00:00.000Z,0.7,5.3,1.4,1.2,1.63,0.459,515
2022-09-11T00:00:00.000Z,1.1,3.8,1.63,1.4,2.1,0.617,518
2022-09-12T00:00:00.000Z,1.1,6.27,1.9,1.6,2.67,1.073,453
2022-09-13T00:00:00.000Z,0.6,11.4,1.6,1.3,1.97,0.761,491
2022-09-14T00:00:00.000Z,0.03,2.83,0.5,0.3,0.7,0.294,501
2022-09-15T00:00:00.000Z,0,4.53,0.37,0.23,0.5,0.412,508
2022-09-16T00:00:00.000Z,0.1,2.4,0.53,0.4,0.77,0.474,493
2022-09-17T00:00:00.000Z,0.2,12.13,0.4,0.3,0.8,0.649,496
2022-09-18T00:00:00.000Z,0.1,2,0.6,0.4,0.8,0.335,505
2022-09-19T00:00:00.000Z,0.1,2.1,0.4,0.3,0.5,0.176,491
2022-09-20T00:00:00.000Z,0.1,49.77,0.4,0.3,0.8,2.83,436
2022-09-21T00:00:00.000Z,0.1,6.87,0.7,0.4,1.59,0.988,465
2022-09-22T00:00:00.000Z,0.3,2.67,1.12,0.67,1.4,0.463,506
2022-09-23T00:00:00.000Z,0.4,12.57,1.4,1,2.7,1.867,502
2022-09-24T00:00:00.000Z,0.9,8.69,3.17,1.79,3.77,1.395,520
2022-09-25T00:00:00.000Z,0.8,5.9,3.4,1.4,4,1.33,499
2022-09-26T00:00:00.000Z,1.2,8.97,3.33,2.6,4.09,1.229,486
2022-09-27T00:00:00.000Z,0.8,12.57,6.67,1.5,8.02,3.463,497
2022-09-28T00:00:00.000Z,0.53,9.36,2.29,1.32,3.09,1.796,488
2022-09-29T00:00:00.000Z,0.5,4.43,1.3,0.9,1.9,0.675,498
2022-09-30T00:00:00.000Z,0.8,4.57,1.47,1.17,2,0.692,482
2022-10-01T00:00:00.000Z,1.1,14.6,3.07,2.1,5.47,3.164,431
2022-10-02T00:00:00.000Z,2.8,17,11.1,7.77,12.73,3.086,246
2022-10-03T00:00:00.000Z,1.1,16,5.7,4.23,9.52,3.427,262
2022-10-04T00:00:00.000Z,0.3,3.2,0.9,0.7,1.5,0.506,319
2022-10-05T00:00:00.000Z,0.7,6.37,1.93,1.27,2.6,0.743,337
2022-10-06T00:00:00.000Z,0.1,2.8,1.07,0.6,1.7,0.636,519
2022-10-07T00:00:00.000Z,0.8,2.8,1.67,1.3,2,0.418,518
2022-10-08T00:00:00.000Z,0.27,5.9,0.9,0.7,1.17,0.444,516
2022-10-09T00:00:00.000Z,0.1,1.8,0.43,0.3,0.6,0.251,531
2022-10-10T00:00:00.000Z,0.4,7.9,1.2,0.9,2.25,1.01,520
2022-10-11T00:00:00.000Z,0.1,4.26,0.6,0.3,1.3,1.148,511
2022-10-12T00:00:00.000Z,0.1,4.97,0.67,0.3,1.3,0.769,515
2022-10-13T00:00:00.000Z,0.83,5.57,2.2,1.6,3.5,1.094,533
2022-10-14T00:00:00.000Z,3.87,14.1,7.1,5.83,8.1,1.743,510
2022-10-15T00:00:00.000Z,3.47,37.17,16.93,7.37,21.02,6.943,521
2022-10-16T00:00:00.000Z,0.3,12.2,2.1,0.9,6.8,3.46,402
2022-10-17T00:00:00.000Z,0.3,5.7,0.97,0.77,1.5,0.64,523
2022-10-18T00:00:00.000Z,0.2,3.57,0.8,0.5,1,0.372,345
2022-10-21T00:00:00.000Z,0.5,8.69,1.8,1.2,3.3,1.25,497
2022-10-22T00:00:00.000Z,2,28.27,4.2,3,7.8,5.595,533
2022-10-23T00:00:00.000Z,0.33,23.1,3.87,3.22,4.5,2.021,533
2022-10-24T00:00:00.000Z,0.2,5.03,1.1,0.6,1.73,0.962,500
2022-10-25T00:00:00.000Z,0.2,12.3,3.47,1.07,8.5,3.618,511
2022-10-26T00:00:00.000Z,0.2,2.63,0.9,0.5,1.47,0.555,522
2022-10-27T00:00:00.000Z,1.3,5.43,2.7,2.2,3.15,0.803,512
2022-10-28T00:00:00.000Z,0.3,7.1,3.5,2.92,4.59,1.481,485
2022-10-29T00:00:00.000Z,0.1,9,0.8,0.5,1.49,2.162,508
2022-10-30T00:00:00.000Z,0.1,10.4,0.43,0.3,4.5,2.434,510
2022-10-31T00:00:00.000Z,2.2,9.3,4,3.47,4.8,1.422,511
2022-11-01T00:00:00.000Z,0.9,5.47,2.02,1.57,2.6,0.939,510
2022-11-02T00:00:00.000Z,2.33,10.9,4.57,3.83,5.33,1.122,499
2022-11-03T00:00:00.000Z,0.9,5.7,2.4,1.7,3.23,0.894,539
2022-11-04T00:00:00.000Z,0.7,4.3,1.67,1.37,2.87,0.977,501
2022-11-05T00:00:00.000Z,0.53,9.23,2.17,1.6,2.63,1.033,512
2022-11-06T00:00:00.000Z,0.4,3.83,1.6,0.9,2,0.655,509
2022-11-07T00:00:00.000Z,0.2,5.7,3.2,1.77,3.73,1.269,535
2022-11-08T00:00:00.000Z,0.1,9.83,1,0.39,4.2,2.025,517
2022-11-09T00:00:00.000Z,1.87,6.9,3.7,3.05,5.03,1.22,529
2022-11-10T00:00:00.000Z,0.7,9.77,2,1.47,2.73,0.848,526
2022-11-11T00:00:00.000Z,0.2,3.07,1.17,0.8,1.53,0.484,496
2022-11-12T00:00:00.000Z,0.8,9.86,1.83,1.57,2.2,0.812,522
2022-11-13T00:00:00.000Z,0.77,22.97,2.29,1.4,4.88,4.275,537
2022-11-14T00:00:00.000Z,0.2,6.47,2.37,0.7,3.53,1.676,521
2022-11-15T00:00:00.000Z,0.2,2.23,0.67,0.43,0.83,0.341,514
2022-11-16T00:00:00.000Z,0.3,1.9,0.8,0.63,0.93,0.228,510
2022-11-17T00:00:00.000Z,0.1,2.67,0.6,0.47,0.9,0.414,516
2022-11-18T00:00:00.000Z,0.2,1.77,0.7,0.5,0.97,0.302,518
2022-11-19T00:00:00.000Z,0.2,3.7,0.7,0.5,2,0.845,510
2022-11-20T00:00:00.000Z,0.3,3.67,1,0.73,1.2,0.473,534
2022-11-21T00:00:00.000Z,0.9,6.4,3.93,2.5,4.59,1.284,515
2022-11-22T00:00:00.000Z,1.8,7.3,4.09,3.5,5.67,1.304,514
2022-11-23T00:00:00.000Z,0.6,4.9,1.77,1.37,2.5,0.749,518
2022-11-24T00:00:00.000Z,0.7,3.93,2.1,1.4,2.73,0.764,510
2022-11-25T00:00:00.000Z,0.63,7.4,2.54,1.2,4.59,1.794,514
2022-11-26T00:00:00.000Z,1.87,5.7,3.7,3.09,4.2,0.763,521
2022-11-27T00:00:00.000Z,2,9.1,4.43,3.2,5.13,1.148,518
2022-11-28T00:00:00.000Z,1.7,8.4,4.8,3.7,5.94,1.516,496
2022-11-29T00:00:00.000Z,1.7,6.37,3.99,2.67,4.76,1.164,436
2022-11-30T00:00:00.000Z,2.4,6.47,4.17,3.63,4.57,0.692,520
2022-12-01T00:00:00.000Z,2.9,6.53,4.73,4.37,5.3,0.677,473
2022-12-02T00:00:00.000Z,3,9.27,6.67,5.43,7.67,1.57,563
2022-12-03T00:00:00.000Z,2.06,6.07,3.4,3,4.59,0.966,546
2022-12-04T00:00:00.000Z,0,3.73,0,0,2.33,1.218,525
2022-12-05T00:00:00.000Z,0,0.1,0,0,0,0.014,496
2022-12-06T00:00:00.000Z,0,0.2,0,0,0,0.029,520
2022-12-07T00:00:00.000Z,0,0.1,0,0,0,0.033,516
2022-12-08T00:00:00.000Z,0,0.2,0,0,0,0.039,525
2022-12-09T00:00:00.000Z,0,0.13,0,0,0,0.031,495
2022-12-10T00:00:00.000Z,0,0.1,0,0,0,0.03,524
2022-12-11T00:00:00.000Z,0,0.1,0,0,0,0.038,536
2022-12-12T00:00:00.000Z,0,0.1,0,0,0,0.027,499
2022-12-13T00:00:00.000Z,0,0.17,0,0,0.1,0.045,512
2022-12-14T00:00:00.000Z,0,0.1,0,0,0,0.037,499
2022-12-15T00:00:00.000Z,0,0.2,0,0,0.1,0.049,507
2022-12-16T00:00:00.000Z,0,0.1,0,0,0,0.038,481
2022-12-17T00:00:00.000Z,0,0.17,0,0,0,0.031,500
2022-12-18T00:00:00.000Z,0,0.1,0,0,0,0.01,511
2022-12-19T00:00:00.000Z,0,0.1,0,0,0,0.01,502
2022-12-20T00:00:00.000Z,0,0.3,0,0,0,0.036,525
2022-12-21T00:00:00.000Z,0,0,0,0,0,0,470
2022-12-22T00:00:00.000Z,0,0.07,0,0,0,0.003,511
2022-12-23T00:00:00.000Z,0,0.1,0,0,0,0.031,375
2022-12-24T00:00:00.000Z,0,0.1,0,0,0.07,0.043,464
2022-12-25T00:00:00.000Z,0,0.2,0,0,0.03,0.042,475
2022-12-26T00:00:00.000Z,0,0.1,0,0,0,0.007,389
2022-12-27T00:00:00.000Z,0,0.1,0,0,0,0.012,430
2022-12-28T00:00:00.000Z,0,0.1,0,0,0,0.029,461
2022-12-29T00:00:00.000Z,0,0.4,0,0,0,0.039,516
2022-12-30T00:00:00.000Z,0,0,0,0,0,0,430
2022-12-31T00:00:00.000Z,0,0.07,0,0,0,0.003,452
2023-01-01T00:00:00.000Z,0,0.1,0,0,0,0.019,489
2023-01-02T00:00:00.000Z,0,0.13,0,0,0,0.013,504
2023-01-03T00:00:00.000Z,0,0.1,0,0,0,0.027,411
2023-01-04T00:00:00.000Z,0,0.1,0,0,0,0.031,467
2023-01-05T00:00:00.000Z,0,0.1,0,0,0,0.039,496
2023-01-06T00:00:00.000Z,0,0.2,0,0,0.03,0.043,494
2023-01-07T00:00:00.000Z,0,0.1,0,0,0,0.028,503
2023-01-08T00:00:00.000Z,0,0.07,0,0,0,0.004,537
2023-01-09T00:00:00.000Z,0,0.17,0,0,0,0.026,508
2023-01-10T00:00:00.000Z,0,0.1,0,0,0,0.005,513
2023-01-11T00:00:00.000Z,0,0,0,0,0,0,482
2023-01-12T00:00:00.000Z,0,0,0,0,0,0,524
2023-01-13T00:00:00.000Z,0,0.03,0,0,0,0.001,463
2023-01-14T00:00:00.000Z,0,0,0,0,0,0,520
2023-01-15T00:00:00.000Z,0,0.1,0,0,0,0.005,443
2023-01-16T00:00:00.000Z,0,0,0,0,0,0,486
2023-01-17T00:00:00.000Z,0,0,0,0,0,0,499
2023-01-18T00:00:00.000Z,0,0.1,0,0,0,0.005,424
2023-01-19T00:00:00.000Z,0,0.1,0,0,0,0.024,548
2023-01-20T00:00:00.000Z,0,0.4,0,0,0,0.042,523
2023-01-21T00:00:00.000Z,0,0.3,0,0,0,0.035,507
2023-01-22T00:00:00.000Z,0,0.4,0,0,0,0.048,545
2023-01-23T00:00:00.000Z,0,0.1,0,0,0,0.038,440
2023-01-24T00:00:00.000Z,0,0.1,0,0,0,0.01,513
2023-01-25T00:00:00.000Z,0,0,0,0,0,0,478
2023-01-26T00:00:00.000Z,0,0.2,0,0,0,0.028,526
2023-01-27T00:00:00.000Z,0,0.1,0,0,0,0.037,403
2023-01-28T00:00:00.000Z,0,0.1,0,0,0,0.019,519
2023-01-29T00:00:00.000Z,0,0.1,0,0,0,0.013,504
2023-01-30T00:00:00.000Z,0,0.1,0,0,0,0.008,487
2023-01-31T00:00:00.000Z,0,0.17,0,0,0,0.04,472
2023-02-01T00:00:00.000Z,0,0.1,0,0,0.03,0.041,498
2023-02-02T00:00:00.000Z,0,0.13,0,0,0.1,0.046,494
2023-02-03T00:00:00.000Z,0,0.2,0,0,0.1,0.052,389
2023-02-04T00:00:00.000Z,0,0.2,0,0,0.1,0.049,555
2023-02-05T00:00:00.000Z,0,0.17,0,0,0.07,0.043,460
2023-02-06T00:00:00.000Z,0,0.1,0,0,0.07,0.043,437
2023-02-07T00:00:00.000Z,0,0.1,0,0,0,0.018,447
2023-02-08T00:00:00.000Z,0,0.1,0,0,0,0.01,406
2023-02-09T00:00:00.000Z,0,0.1,0,0,0,0.011,448
2023-02-10T00:00:00.000Z,0,0.2,0,0,0,0.031,473
2023-02-11T00:00:00.000Z,0,0.1,0,0,0,0.039,420
2023-02-12T00:00:00.000Z,0,0.1,0,0,0,0.026,506
2023-02-13T00:00:00.000Z,0,0.1,0,0,0,0.009,377
2023-02-14T00:00:00.000Z,0,0.1,0,0,0,0.005,422
2023-02-15T00:00:00.000Z,0,0.1,0,0,0,0.008,383
2023-02-16T00:00:00.000Z,0,0.1,0,0,0,0.014,414
2023-02-17T00:00:00.000Z,0,0,0,0,0,0,386
2023-02-18T00:00:00.000Z,0,0.1,0,0,0,0.015,503
2023-02-19T00:00:00.000Z,0,0.1,0,0,0,0.035,435
2023-02-20T00:00:00.000Z,0,0.1,0,0,0,0.032,509
2023-02-21T00:00:00.000Z,0,0.13,0,0,0,0.039,500
2023-02-22T00:00:00.000Z,0,0.13,0,0,0,0.039,400
2023-02-23T00:00:00.000Z,0,0.1,0,0,0,0.024,377
2023-02-24T00:00:00.000Z,0,0.1,0,0,0,0.017,505
2023-02-25T00:00:00.000Z,0,0.1,0,0,0,0.025,416
2023-02-26T00:00:00.000Z,0,0.1,0,0,0,0.022,494
2023-02-27T00:00:00.000Z,0,0.1,0,0,0,0.009,448
2023-02-28T00:00:00.000Z,0,0.1,0,0,0,0.006,261
2023-03-01T00:00:00.000Z,0,0.1,0,0,0,0.015,525
2023-03-02T00:00:00.000Z,0,0.1,0,0,0,0.013,533
2023-03-03T00:00:00.000Z,0,0.1,0,0,0,0.014,394
2023-03-04T00:00:00.000Z,0,0.2,0,0,0.03,0.043,533
2023-03-05T00:00:00.000Z,0,0.2,0,0,0.1,0.045,540
2023-03-06T00:00:00.000Z,0,0.17,0,0,0.1,0.049,518
2023-03-07T00:00:00.000Z,0,0.2,0,0,0.1,0.049,509
2023-03-08T00:00:00.000Z,0,0.2,0,0,0.03,0.043,540
2023-03-09T00:00:00.000Z,0,0.2,0,0,0.1,0.049,462
2023-03-10T00:00:00.000Z,0,0.13,0,0,0.03,0.041,546
2023-03-11T00:00:00.000Z,0,0.13,0,0,0.1,0.045,536
2023-03-12T00:00:00.000Z,0,0.2,0,0,0.07,0.045,523
2023-03-13T00:00:00.000Z,0,0.2,0,0,0,0.031,536
2023-03-14T00:00:00.000Z,0,0.1,0,0,0,0.013,403
2023-03-15T00:00:00.000Z,0,0.1,0,0,0,0.021,534
2023-03-16T00:00:00.000Z,0,0.2,0,0,0,0.036,530
2023-03-17T00:00:00.000Z,0,0.1,0,0,0,0.024,540
2023-03-18T00:00:00.000Z,0,0.4,0,0,0,0.057,431
2023-03-19T00:00:00.000Z,0,0.23,0,0,0,0.029,524
2023-03-20T00:00:00.000Z,0,0.2,0,0,0,0.012,490
2023-03-21T00:00:00.000Z,0,1.17,0,0,0.1,0.167,533
2023-03-22T00:00:00.000Z,0,0.1,0,0,0,0.004,523
2023-03-23T00:00:00.000Z,0,0.1,0,0,0,0.009,521
2023-03-24T00:00:00.000Z,0,0.03,0,0,0,0.001,506
2023-03-25T00:00:00.000Z,0,0.1,0,0,0,0.015,502
2023-03-26T00:00:00.000Z,0,0.1,0,0,0,0.025,397
2023-03-27T00:00:00.000Z,0,0.1,0,0,0,0.035,451
2023-03-28T00:00:00.000Z,0,0.13,0,0,0,0.04,510
2023-03-29T00:00:00.000Z,0,0.2,0,0,0.07,0.045,439
2023-03-30T00:00:00.000Z,0,0.17,0,0,0,0.028,509
2023-03-31T00:00:00.000Z,0,0.13,0,0,0,0.029,496
2023-04-01T00:00:00.000Z,0,0.2,0,0,0.07,0.045,331
2023-04-02T00:00:00.000Z,0,0.1,0,0,0,0.031,439
2023-04-03T00:00:00.000Z,0,0.2,0,0,0,0.032,527
2023-04-04T00:00:00.000Z,0,0.13,0,0,0,0.032,569
2023-04-05T00:00:00.000Z,0,0.1,0,0,0,0.027,558
2023-04-06T00:00:00.000Z,0,0.1,0,0,0,0.009,582
2023-04-07T00:00:00.000Z,0,0.03,0,0,0,0.001,551
2023-04-08T00:00:00.000Z,0,0.1,0,0,0,0.013,574
2023-04-09T00:00:00.000Z,0,0.2,0,0,0,0.015,575
2023-04-10T00:00:00.000Z,0,0.1,0,0,0,0.01,472
2023-04-11T00:00:00.000Z,0,0.13,0,0,0,0.012,570
2023-04-12T00:00:00.000Z,0,0.1,0,0,0,0.005,569
2023-04-13T00:00:00.000Z,0,0,0,0,0,0,577
2023-04-14T00:00:00.000Z,0,0,0,0,0,0,572
2023-04-15T00:00:00.000Z,0,0,0,0,0,0,576
2023-04-16T00:00:00.000Z,0,0.1,0,0,0,0.004,581
2023-04-17T00:00:00.000Z,0,0.1,0,0,0,0.008,573
2023-04-18T00:00:00.000Z,0,0.2,0,0,0,0.012,573
2023-04-19T00:00:00.000Z,0,0.1,0,0,0,0.005,489
2023-04-20T00:00:00.000Z,0,0.1,0,0,0,0.007,585
2023-04-21T00:00:00.000Z,0,0.1,0,0,0,0.006,519
2023-04-22T00:00:00.000Z,0,0,0,0,0,0,513
2023-04-23T00:00:00.000Z,0,0,0,0,0,0,373
2023-04-24T00:00:00.000Z,0,0,0,0,0,0,569
2023-04-25T00:00:00.000Z,0,0.1,0,0,0,0.004,578
2023-04-26T00:00:00.000Z,0,0.1,0,0,0,0.011,572
2023-04-27T00:00:00.000Z,0,0,0,0,0,0,581
2023-04-28T00:00:00.000Z,0,0,0,0,0,0,392
2023-04-29T00:00:00.000Z,0,0.1,0,0,0,0.004,562
2023-04-30T00:00:00.000Z,0,0.1,0,0,0,0.005,412
2023-05-01T00:00:00.000Z,0,0.1,0,0,0,0.004,556
2023-05-02T00:00:00.000Z,0,0,0,0,0,0,564
2023-05-03T00:00:00.000Z,0,0,0,0,0,0,409
2023-05-04T00:00:00.000Z,0,0.1,0,0,0,0.006,572
2023-05-05T00:00:00.000Z,0,0.1,0,0,0,0.01,399
2023-05-06T00:00:00.000Z,0,0.1,0,0,0,0.011,569
2023-05-07T00:00:00.000Z,0,0.1,0,0,0,0.007,450
2023-05-08T00:00:00.000Z,0,0,0,0,0,0,558
2023-05-09T00:00:00.000Z,0,0,0,0,0,0,573
2023-05-10T00:00:00.000Z,0,0,0,0,0,0,569
2023-05-11T00:00:00.000Z,0,0,0,0,0,0,565
2023-05-12T00:00:00.000Z,0,0,0,0,0,0,583
2023-05-13T00:00:00.000Z,0,0.1,0,0,0,0.005,568
2023-05-14T00:00:00.000Z,0,0.05,0,0,0,0.003,572
2023-05-15T00:00:00.000Z,0,0,0,0,0,0,567
2023-05-16T00:00:00.000Z,0,0,0,0,0,0,451
2023-05-17T00:00:00.000Z,0,0,0,0,0,0,559
2023-05-18T00:00:00.000Z,0,0.05,0,0,0,0.002,575
2023-05-19T00:00:00.000Z,0,0,0,0,0,0,569
2023-05-20T00:00:00.000Z,0,0,0,0,0,0,582
2023-05-21T00:00:00.000Z,0,0,0,0,0,0,569
2023-05-22T00:00:00.000Z,0,0.1,0,0,0,0.008,533
2023-05-23T00:00:00.000Z,0,0.08,0,0,0,0.004,569
2023-05-24T00:00:00.000Z,0,0.08,0,0,0,0.004,577
2023-05-25T00:00:00.000Z,0,0,0,0,0,0,530
2023-05-26T00:00:00.000Z,0,0,0,0,0,0,428
2023-05-27T00:00:00.000Z,0,0,0,0,0,0,461
2023-05-28T00:00:00.000Z,0,0,0,0,0,0,484
2023-05-29T00:00:00.000Z,0,0,0,0,0,0,501
2023-05-30T00:00:00.000Z,0,0.08,0,0,0,0.003,570
2023-05-31T00:00:00.000Z,0,0,0,0,0,0,351
2023-06-01T00:00:00.000Z,0,0,0,0,0,0,557
2023-06-02T00:00:00.000Z,0,0,0,0,0,0,566
2023-06-03T00:00:00.000Z,0,0,0,0,0,0,452
2023-06-04T00:00:00.000Z,0,0,0,0,0,0,577
2023-06-05T00:00:00.000Z,0,0.1,0,0,0,0.006,561
2023-06-06T00:00:00.000Z,0,0.1,0,0,0,0.005,355
2023-06-07T00:00:00.000Z,0,0.1,0,0,0,0.004,571
2023-06-08T00:00:00.000Z,0,0,0,0,0,0,433
2023-06-09T00:00:00.000Z,0,0,0,0,0,0,568
2023-06-10T00:00:00.000Z,0,0,0,0,0,0,576
2023-06-11T00:00:00.000Z,0,0.03,0,0,0,0.001,583
2023-06-12T00:00:00.000Z,0,0.1,0,0,0,0.007,578
2023-06-13T00:00:00.000Z,0,0.1,0,0,0,0.008,570
2023-06-14T00:00:00.000Z,0,0.1,0,0,0,0.012,566
2023-06-15T00:00:00.000Z,0,0.1,0,0,0,0.01,574
2023-06-16T00:00:00.000Z,0,0.1,0,0,0,0.007,576
2023-06-17T00:00:00.000Z,0,0.1,0,0,0,0.009,565
2023-06-18T00:00:00.000Z,0,0,0,0,0,0,573
2023-06-19T00:00:00.000Z,0,0,0,0,0,0,371
2023-06-20T00:00:00.000Z,0,0.1,0,0,0,0.027,569
2023-06-21T00:00:00.000Z,0,0.1,0,0,0,0.023,573
2023-06-22T00:00:00.000Z,0,0.1,0,0,0,0.021,562
2023-06-23T00:00:00.000Z,0,0.1,0,0,0,0.018,560
2023-06-24T00:00:00.000Z,0,0.1,0,0,0,0.013,572
2023-06-25T00:00:00.000Z,0,0.1,0,0,0,0.02,585
2023-06-26T00:00:00.000Z,0,0.1,0,0,0,0.01,499
2023-06-27T00:00:00.000Z,0,0.1,0,0,0,0.017,572
2023-06-28T00:00:00.000Z,0,0.1,0,0,0,0.018,581
2023-06-29T00:00:00.000Z,0,0.1,0,0,0,0.024,580
2023-06-30T00:00:00.000Z,0,0.1,0,0,0,0.009,581
2023-07-01T00:00:00.000Z,0,0.1,0,0,0,0.016,377
2023-07-02T00:00:00.000Z,0,0,0,0,0,0,580
2023-07-03T00:00:00.000Z,0,0,0,0,0,0,552
2023-07-04T00:00:00.000Z,0,0.1,0,0,0,0.008,411
2023-07-05T00:00:00.000Z,0,0.1,0,0,0,0.015,540
2023-07-06T00:00:00.000Z,0,0,0,0,0,0,278
2023-07-07T00:00:00.000Z,0,0.1,0,0,0,0.007,518
2023-07-08T00:00:00.000Z,0,0.1,0,0,0,0.007,215
2023-07-15T00:00:00.000Z,0,0.1,0,0,0,0.026,356
2023-07-16T00:00:00.000Z,0,0.08,0,0,0,0.003,580
2023-07-17T00:00:00.000Z,0,0.1,0,0,0,0.02,382
2023-07-18T00:00:00.000Z,0,0.1,0,0,0,0.011,577
2023-07-19T00:00:00.000Z,0,0.4,0,0,0,0.041,469
2023-07-20T00:00:00.000Z,0,0.1,0,0,0,0.034,564
2023-07-21T00:00:00.000Z,0,0.1,0,0,0,0.032,573
2023-07-22T00:00:00.000Z,0,0.1,0,0,0,0.031,575
2023-07-23T00:00:00.000Z,0,0.1,0,0,0,0.026,577
2023-07-24T00:00:00.000Z,0,0.1,0,0,0,0.03,562
2023-07-25T00:00:00.000Z,0,0,0,0,0,0,576
2023-07-26T00:00:00.000Z,0,0,0,0,0,0,580
2023-07-27T00:00:00.000Z,0,0,0,0,0,0,571
2023-07-28T00:00:00.000Z,0,0,0,0,0,0,576
2023-07-29T00:00:00.000Z,0,0,0,0,0,0,575
2023-07-30T00:00:00.000Z,0,0,0,0,0,0,579
2023-07-31T00:00:00.000Z,0,0,0,0,0,0,579
2023-08-01T00:00:00.000Z,0,0,0,0,0,0,567
2023-08-02T00:00:00.000Z,0,0.1,0,0,0,0.007,551
2023-08-03T00:00:00.000Z,0,0.1,0,0,0,0.004,563
2023-08-04T00:00:00.000Z,0,0.1,0,0,0,0.006,579
2023-08-05T00:00:00.000Z,0,0.1,0,0,0,0.007,578
2023-08-06T00:00:00.000Z,0,0,0,0,0,0,558
2023-08-07T00:00:00.000Z,0,0.1,0,0,0,0.019,553
2023-08-08T00:00:00.000Z,0,0.03,0,0,0,0.002,556
2023-08-09T00:00:00.000Z,0,0,0,0,0,0,520
2023-08-10T00:00:00.000Z,0,0,0,0,0,0,536
2023-08-11T00:00:00.000Z,0,0.1,0,0,0,0.004,566
2023-08-12T00:00:00.000Z,0,0.1,0,0,0,0.01,575
2023-08-13T00:00:00.000Z,0,0.1,0,0,0,0.007,580
2023-08-14T00:00:00.000Z,0,0.1,0,0,0,0.016,578
2023-08-15T00:00:00.000Z,0,0.1,0,0,0,0.021,581
2023-08-16T00:00:00.000Z,0,0.1,0,0,0,0.017,581
2023-08-17T00:00:00.000Z,0,0.1,0,0,0,0.008,576
2023-08-18T00:00:00.000Z,0,0.2,0,0,0,0.02,580
2023-08-19T00:00:00.000Z,0,0.17,0,0,0,0.024,576
2023-08-20T00:00:00.000Z,0,0.1,0,0,0,0.012,559
2023-08-21T00:00:00.000Z,0,0.1,0,0,0,0.013,559
2023-08-22T00:00:00.000Z,0,0.1,0,0,0,0.011,578
2023-08-23T00:00:00.000Z,0,0.2,0,0,0,0.026,580
2023-08-24T00:00:00.000Z,0,0.1,0,0,0,0.01,576
2023-08-25T00:00:00.000Z,0,0.1,0,0,0,0.004,571
2023-08-26T00:00:00.000Z,0,4.43,0,0,0,0.243,573
2023-08-27T00:00:00.000Z,0,0.1,0,0,0,0.008,538
2023-08-28T00:00:00.000Z,0,0.1,0,0,0,0.007,561
2023-08-29T00:00:00.000Z,0,0.1,0,0,0,0.009,498
2023-08-30T00:00:00.000Z,0,12.6,0,0,0,0.525,576
2023-08-31T00:00:00.000Z,0,0,0,0,0,0,575
2023-09-01T00:00:00.000Z,0,0,0,0,0,0,404
2023-09-02T00:00:00.000Z,0,3.2,0,0,0,0.185,298
2023-09-03T00:00:00.000Z,0,37.67,0,0,0,2.944,356
2023-09-04T00:00:00.000Z,0,0.1,0,0,0,0.013,331
2023-09-05T00:00:00.000Z,0,0.1,0,0,0,0.012,415
2023-09-06T00:00:00.000Z,0,55.1,0,0,0,3.403,397
2023-09-07T00:00:00.000Z,0,0.1,0,0,0,0.006,584
2023-09-08T00:00:00.000Z,0,0.1,0,0,0,0.004,549
2023-09-09T00:00:00.000Z,0,0.07,0,0,0,0.005,204
2023-09-10T00:00:00.000Z,0,0.1,0,0,0,0.013,325
2023-09-11T00:00:00.000Z,0,0.1,0,0,0,0.016,388
2023-09-12T00:00:00.000Z,0,0.1,0,0,0,0.007,425
2023-09-13T00:00:00.000Z,0,0,0,0,0,0,317
2023-09-14T00:00:00.000Z,0,0,0,0,0,0,420
2023-09-15T00:00:00.000Z,0,0,0,0,0,0,213
2023-09-16T00:00:00.000Z,0,0,0,0,0,0,247
2023-09-17T00:00:00.000Z,0,0,0,0,0,0,568
2023-09-18T00:00:00.000Z,0,0,0,0,0,0,549
